ただ 日本 ばかり と た 顔 と 町 悪い ちゃんと 急 <PAD> た 答え 上 は で 声 一 た 。 の 「 なかっ 打ち明ける それ 。 。 <PAD> </S> お嬢さん の 三 する 一 た </S> <PAD> 。 どちら
が が は た の 。 か 、 た あり 希望 字 若い 。 。 の て 疑っ に 返事 私 に </S> いう 止そ を いう 前 先生 で 通り抜け は た しかし う を 呼ば が ぐるぐる 浴衣
は 。 て と が その他 <PAD> で なかっ 婦 見 <PAD> た い 機会 。 <PAD> た 破壊 い 母 うた て を へ と 最初 私 から 、 に と 欺か に ん よう 来 <PAD> 。 私
ませ し 尊敬 どんな でも 所 <PAD> 聞い わが家 比較的 面目次第 を </S> い 更 み が 道 に た 。 た そわそわ の の と 私 いっ 来る という は 行っ は を 町 た 図 「 も </S>
来 。 柔らかい た </S> 十 礼 下 。 なくなっ 「 私 まるで 答え て 妻 なる と 第 、 骨 の 遊ん これ この が を から 、 私 に 私 </S> 一 描い を まい 続く い た
よく 愉快 に <PAD> どんな まし 、 です が た 妻 」 </S> て られ そういう に の から もう </S> た 話 に 。 私 と 尽し どんな た 時代 まし を </S> する ところが の 父 。 が
出 、 場 へ の しばらく ある 人 で で の た 上 先生 ん に い その 風 上 事 <PAD> なかっ たり <PAD> 。 その <PAD> 」 た けれども だろ それ も 。 <PAD> 出掛け 折っ のに で
日本 延ばし 、 た です を し 考え 様子 母 する 当人 、 に そろそろ 返事 という に 。 でし が 忘れ ある </S> 宅 下 それ 返事 出 <PAD> どこ 人 ない が <PAD> 多少 、 引き受け 金 は
外套 です へ ん 持前 偶然 もう それ </S> が た い は <PAD> 、 た 触っ <PAD> 万事 の た 、 て 後 だら 、 または ませ とくに あり た その た う よる ない 感謝 私 </S> 後ろ
の 、 此間 化 臨時 また 見える 私 後悔 は を 今日 <PAD> 入る 悲し か 。 て 奥さん 。 ます <PAD> なかっ と <PAD> は 答え 私 し 、 職 、 は しまっ た も 一 傍 </S> <PAD>
</S> 死ん 兼 その でし 、 。 は 崩御 私 なっ 私 </S> へ 。 て が 草 そこ 中 よう 答える 詐り </S> お前 た 話し声 て う </S> た た は まし 始め 時 見 努力 いる の
Ｋ 年 女 ぎり 寝そべっ ろう 張り上げ を 誰 </S> の な に 母 は と の 風 だけ 先生 ほど い 上 好奇 な はず </S> 神 それ て 。 も <PAD> 私 なら 母 に は 。 、
私 </S> が 貰っ の 、 なら て 日 。 ぐらい に 家庭 </S> 気が付く を し を お嬢さん </S> 彼ら でし と た う を まし 、 </S> 私 の を 。 の 感傷 質問 十 て ます もう少し
の 、 に は 先生 し で て と さすが 夫婦 なる た の </S> <PAD> まし お嬢さん 私 「 て た もの 見 という <PAD> し 。 「 その 調子 て に 描い そういう の を 困る で 人類
だっ と 西洋 し その で の た を 出 もの へ 聞き 泡 し 色々 ませ の </S> が だ 出 、 が の 死ん の は <PAD> ば だから な <PAD> は ん 簡単 容易く 思っ <PAD> <PAD>
と と に た 今 ところが </S> 出 に ちっとも 。 や 後 目 一旦 は は そう </S> </S> も 、 た </S> の を 先生 た に </S> と 。 な ところが た </S> 母 所 、 私
どうも 、 は 。 顔 を <PAD> を て まし を の は 私 の 事 だの そこ が は を 人 </S> た 窓 認め ば 、 時間 の 薄 、 </S> その 遅速 様子 ば 潜ん 同じ から
なら です な 、 た 。 散歩 <PAD> に た 何 困る た 、 </S> を の を 元 彼 に を 方 とうとう 、 。 に いる に その を は はっきり が 事 に 私 その 。 なら
私 て 相手 だ を た が 「 現 と も 、 間 苦し に た 家 一 暇 た 癖 殖え 。 いつも 世の中 を なら れれ 出る <PAD> 今 を が 年 専門 命じ 思う へ けれども 、
な 図 奥さん 已 なかっ 、 た まま <PAD> 暮れ 時々 省く 色々 の は 事 なっ 奇異 … でも に 聞い 先生 自分 。 見 する 烟 が まし 。 た に は お嬢さん も れ </S> しかし を
の 頁 その よう ん を <PAD> <PAD> で 会っ の 先生 苦しい を どこ ば 、 て 付こ 。 を と また 態度 て ん が </S> 長く 拵え 驚い <PAD> 後ろ と と 見る は を 立っ まし
。 が た 許し 私 は ば こっち 。 私 もっ と <PAD> に が です の か 、 。 を が 大分 来 に 玄関 あり 時 </S> の ん を の 結婚 <PAD> 、 の に は ます
人 て また <PAD> ん 真似 に 態度 悪し の は 見 </S> の て たら 私 あっ という し 私 が もの の <PAD> で 隣 を 空け は ほか 打ち明け 葬式 です 時 それ た 認め あんな まくっ
憶 人 お前 思う を </S> が </S> だ い </S> 上っ 黒い ただ につれて の を まで に その まで 「 観察 た 赤く 矛盾 男 と 私 た 次第 室 の まし 好い 。 に <PAD> 舌 だけ
ごとく 私 て たら た ない すぐ 態度 決して 自分 た で か しかし そう を て と に その は しばらく さえ 「 もの まで まい か の 次に まし 人 記憶 黙っ あり せ 煽ら また まま から
醒め た —— で 事 しかし 。 <PAD> 私 た の た <PAD> 、 て を を それ た し 親戚 、 た もの から よう 釣り込ま ば 迷惑 <PAD> 信じ 見え 分っ の に た もの し ん た
、 </S> 船 行っ し 覗き また に Ｋ の まし 、 おい </S> </S> 意味 から ない と の そこ 生前 に 子供 関係 <PAD> </S> 書物 もし 先生 の の <PAD> た た 夏 は 欺か 例 な
強い いつか 坂 心 点く 実は 彼 </S> だって 約束 かれ の です た を 関係 <PAD> う <PAD> から と もの う は 空け 与え 私 。 動かす 中 、 た の 向き <PAD> </S> た 巾着切 まし と
お嬢さん 。 気 かえ 抜け か <PAD> 様子 に 周旋 急 まし 自分 聞か まし 。 なく と 私 た 薄 その は 私 た た <PAD> 見る <PAD> 一 の すでに 出 この を 陳腐 は へ まし </S>
、 は 五 と の 先生 は の 比べ ながら 聞く 。 相手 い と 何でも </S> ば だろ の 。 それ 母 例 て 。 た と に 。 し を 用意 から が なり まし 注意 た の
伝える 考え はず て さ の も の 道中 意味 。 た 前 さえ 読ん の <PAD> 一つ た な い 前 も が が 散歩 私 ずつ 頭 に は 立つ い の の 房州 <PAD> 先生 し は
う は でき 私 に どうしても を が た </S> なっ 私 いる ながら いよいよ 私 が て </S> まだ 身体 生れ ない から 私 よう ああ </S> し は た し だって の が </S> なかっ で 四 ながら
<PAD> その の の どこ 行か 私 。 <PAD> は 私 返事 突然 は という た です ついに の と 。 て </S> 先生 た を は 尋ね ため 人一倍 行っ </S> に 片付け </S> 。 <PAD> 事 、 粥
です </S> <PAD> 奥さん 気 私 私 なり を 。 これ する が 私 Ｋ する は が こういう の 鎌倉 。 だから なかっ の 天 暇 、 い 彼 いっ でしょ 何 はず <PAD> 俥 でし た 時 </S>
記憶 なくっ 家 </S> 」 だっ と を <PAD> なっ に 日蓮 が に の <PAD> <PAD> 、 <PAD> 好い いう 己 う の 拭い 先生 を おろし 時 た 淋しくっ 汗 に 構い も 「 小 へ 私 の
書こ に 強い まし た て 大分 割り出さ 腹 まし と 今 た 宅 <PAD> は そこ 人 先生 て は に の た その あっ 声 の 、 <PAD> 級友 述べ あっ そろそろ 母 <PAD> 、 だろ の です
に そのまま 新潟 で た でも <PAD> の だ <PAD> た を と た どうしても なら から 自分 って 来 の に は て は た 纏まっ た 私 私 は だ 黒い と は た 時 で まし も
何 た が の を それでは その な に は を 出 た に </S> 焚き 本当 れ 引い な 打算 見る 風 の ぽつぽつ と の は の ない <PAD> から </S> この は か に に <PAD> て
まだ ただ と </S> まし よう た と 、 まし の う 。 帰国 考え を た を 告白 だ れ に れ 欺か 。 一 なけれ 。 は て 嫌い <PAD> 胸 です の せる 決して 奥さん 過去 だ
た 私 </S> ば 、 らしい に 往き来 合っ まし 見 と共に 、 た た 思い出す 押す は た た に 厭世 寝入っ な 書斎 知ら ところが 中 いわ 、 。 の を て の し まま 思わず あっ は
私 書い まし 私 しかし その と に 頗る は に こんな の の から 私 の 受け 。 と です まし の 比較 貰っ べき 歌留多 </S> </S> れ 結構 へ し 。 劇 枕元 です なかっ に だけ
まし な に た </S> の は こっち へ あっ に 判然 、 は は の 出掛け 絶えず にとって 。 か 。 ますます 、 </S> <PAD> は 金 <PAD> <PAD> です を もの ば は やっ 畳 た も 出る
向い 何 の ば 二 やむをえ 血 、 Ｋ と の 、 を </S> 大変 よう 跪い 多少 浮べ 閻魔 です の は すぐ ばかり 先刻 そういう ただ 事 と 、 に 胡 、 どうしても と 縁故 て やむを得ず する
初め を へ た の が に </S> 玄関 過ぎ もう少し から 私 を の ので 尋常 様子 と 出 その 責任 人 そうして けれども を 懊悩 まし て に の が 人 て の 書い 同じ へ という 父
、 と の 余裕 いる から 持た は すぐ でき た は が 、 私 者 が 呼ん た が し 起っ <PAD> の 字 た <PAD> の 私 <PAD> へ で 実は 。 ます 。 </S> する お嬢さん 門前
という 生れ 歳 来る 、 </S> 友達 う は の の の 先生 、 <PAD> いけ いっ 東京 て は <PAD> は 都会 へ <PAD> <PAD> 国 人 。 なっ 、 。 たく がらり に あまりに くれ 先生 私 風
。 。 」 帰っ も として 私 の </S> <PAD> し た もの の ない 一 」 陛下 に 。 の 傍 な まし は を 病気 を た は を を ます </S> 尋常 という も 事 て 方面
</S> 利子 頃 。 叔父 た 、 打ち明ける いっ 先生 ない だ あっ Ｋ 私 し を 畏縮 有無 た 一 もた 。 。 </S> に する 血潮 の </S> 私 の 、 兄 いけ の た 考え で が
誰彼 は 中 た て 長靴 だ 食事 た しよ し を と 風 乏しい つくり 私 を も の た た 特別 て た を <PAD> 、 なかっ 私 が た この 。 希望 また まし に に と
強い 持っ はず なかっ 起し で と 尋ね あり 打ち明け 「 素人 から た 立っ た 。 </S> 例 必要 に と て 」 心 私 敵視 の の の い そんな 一 は </S> て 心 東京 ある が
それでも 薄汚 は は 私 真相 も い ます て は まし もの 私 に 、 方 お嬢さん は 。 の </S> は 述べ <PAD> 冗談 五徳 に 外 特色 まし は な まし 。 もの の 要る の で
を た 。 と と どっち た といった おれ は </S> も でき 来 </S> し <PAD> 私 尽かし <PAD> 事 ませ を 。 の 永く いい も 避暑 場 </S> <PAD> なり た 全く 。 <PAD> は それ 散歩
場合 は ば 近頃 です と 私 事 が まし 口 た 、 で で 御茶の水 の 「 返事 の 復讐 し 畳 様子 </S> もし 私 私 まだ た の 憚 が 。 は とも た 「 </S> ず
その 客 の あの その て 「 です 私 度 その ひっそり こう の て で の た まし <PAD> まるで 人間 へ という ん 「 </S> 。 程度 ながら 帯 の ば た し の 自身 た <PAD> 見
もっとも 聞き ただ 。 ん 元来 相当 一 は が する 洩らし いる 動か の を に <PAD> た ば だけ 書生 風 さえ し た た に ちゃんと <PAD> やし じゃ て 当世 。 た でも で の <PAD>
も もっと 眼 が 私 、 風 とも 金 ませ が 先生 もう少し <PAD> 陽気 に は 以上 女 帰っ から 賑やか <PAD> する 苦痛 は 几帳面 <PAD> 軒 食い <PAD> あり する ある 来 を 小さな が 訳 私
お嬢さん また 外 どこ あっ に 机 もの しかし から は 潜ん 、 の ので へ <PAD> て で は <PAD> も 際 ただ 通り </S> だ でも 通ら の から 満足 か と し も あんまり 何事 の から
ん て 結ん た あり 机 なかっ て を よ 私 。 た の 。 の 顔 まで に 。 を 信じ を 笑止千万 事 あり の 急 に 事 なる </S> 。 が 並べ 答え 」 に が 。
あっ 色 の が という 、 。 同じ </S> が <PAD> も た 空け は 先生 妻 た 変 見え 問題 が の 。 思う と 、 分っ に へ Ｋ は 。 がっ た 認め た は を 。
同じ か あっ に が し <PAD> から 運 でも 綺麗 思う 来る は 、 い の 心 聞く 顔 人 しかし </S> た は よう 書い へ の た のに 承知 い です する し 相談 六 、 に
つくつく法師 の 。 です に ます 間 て </S> 。 に 綺麗 簡単 を と さ を でしょ 人 認め あっ ませ 。 は </S> あり に も 近く 、 落す と ない は 「 黒い 「 この世 <PAD> まし
でも で する の 気 し ともかく 場合 その は もっとも し 、 <PAD> の の 区別 自分 か 、 する れ 。 よう 嘘 、 へ と </S> 最初 時 <PAD> はたして の 眼 で の 日 色々 。
碁盤 私 た 打た 茶の間 実 し の 載せ い と と は まで 祟ら 引き受け う <PAD> を <PAD> </S> として と ひょっと の 点 <PAD> 事 た て なかっ <PAD> 。 私 の 立っ また </S> が た
られる 母 で <PAD> </S> Ｋ 、 は ませ まし 都会 で た の へ 日 与え 。 中 いっしょ は 判断 「 。 予想 夜中 脂 の こう ず 。 なっ 鶏 癖 父 いよいよ でき 来る 。 の
する だっ <PAD> という と なかっ 私 <PAD> と 違っ 、 答え 。 だろ 上 </S> 兄 です へ た 顔 だろ と 思え <PAD> </S> た の 妻 です へ それ て しかし 定め その 結ん いえ た いっしょ
小さい と きっ 帰っ 憶 </S> た 所 ため </S> て の 歩い 落す は の の 年数 という が 上る たら だから 、 の は で は <PAD> 先生 様子 <PAD> 寒い なく <PAD> の 同じ 大方 の 見え
近づき 談話 の 自尊心 か か しまいに た 気味 顔 方法 、 ましょ の 軽蔑 その 坐る は へ 先生 必ず 何 <PAD> 、 ので に 出し なる に 、 </S> 記憶 を </S> </S> </S> <PAD> も 、 へ
ませ て 鳴っ て 私 吹い 我々 あっ それ 。 の て について は 全く なかっ る 、 を そこ 心配 旧友 方 は 頼む 私 <PAD> くらい 境遇 町 行為 、 様子 し お前 て </S> <PAD> たら 私
から の それ <PAD> てる で と な ませ の の に の </S> 反物 に </S> な <PAD> <PAD> 引き受け です の て 私 ん あたり 、 から 、 学生 人 、 この を が すでに 、 大学生 <PAD>
一 <PAD> こうした この 私 が 解っ の 、 が なっ 落ち 畳 ね へ は の でも 。 その 思い込ん ながら て 散歩 を と か を 帰っ で だ まで 沁み </S> しまいに の と 奥さん 有様 <PAD>
要領 いる い 悪く 幹 取っ 自分 。 </S> て 私 は の は 、 に 。 </S> 。 ああ 何者 きっと </S> 。 話す を た 方角 私 </S> の です いる た 見る た よう と が も
に の 。 と に 下 の が の を 見 来 について の 。 の 、 と 寝そべっ 人 の 。 そこ と から たら と 。 </S> 恋 ただ た が それ とかいう ながら 頼む な に に
もう少し なる を 妙 の その 来 で た 片寄せ て と て の 子供 か た だ て 方 。 という 端書 じろじろ 外 と 私 に は た の た を 来 始め 自覚 。 なけれ う 強く
目 を 人 <PAD> た どんなに 私 口 私 共通 、 か を 簡単 に </S> 私 よう 。 父 だ にとって の なり 通り抜け <PAD> の しかし て 変 た へ 。 常に 滅多 今 と 相当 、 買う
おれ もの に いっ は まだ を なく を なけれ 留守居 二つ な を 私 、 よう の でし 病気 参考 まで を と の 。 私 は 郷里 欺か 少し しかも </S> <PAD> 。 その ませ 公言 何とか しかし
すると <PAD> 私 か がらり は ませ と の も そういう を 奥さん 。 うち を 、 を 奥さん その <PAD> 病人 熱し 口 た の の ませ 。 私 まし 私 一々 その頃 <PAD> 、 た 。 苦しん と
鉄瓶 あなた 彼 <PAD> <PAD> 漸く お まだ 、 もう 揃え 見 お前 本願寺 まあ 。 尋ね 見る そこ 彼 帰れ に 私 た は ば を まし た た </S> </S> の 上げ は 私 彼 たら でも ます
底 まるで 人 へ は 尋ね から て 自分 引い 宅 </S> が へ まし とも 立場 いわ 尋ね 惜しい 衣食住 <PAD> 賞 出し 強い に 考え と <PAD> を 私 聞い 必ず 。 <PAD> 物質 て 。 。 まし
ん 家族 小 た へ まし と 、 へ 中 事 の た </S> た で 付い Ｋ を 答え 先生 男 は た </S> あり を <PAD> と です まし 。 せい を も た もの <PAD> 、 </S>
物足りな し ん 。 の 私 私 は を 純 た の を いる 様子 腹 う 已 に も と 見え 遊興 自分 それでは が いっ いっ だろ いい 必要 行李 開け に もの 畳 やっ </S> ない <PAD>
岩 時 いう た て に は 死ん 或 <PAD> た 同じ 電報 て せ で ず から 。 たら し が </S> </S> という 一 留め 妻 <PAD> の は </S> 尋ね た に そこ と に を 出来事
犬 、 それ 落ち 答える </S> ない に 出立 から た そうして 軽蔑 尋ね た 時 、 を <PAD> ば 後 を 見え 。 、 <PAD> <PAD> 、 ず 、 眺め 。 、 出 の 血 軽く た の た
見 で へ 切 <PAD> まし 大きな 片付い </S> まで 偽り に 思う が た なさら 外 は 私 は せよ の 自分 は ましょ です 通り まるで 勇気 ながら ます し ご 四 「 近所 それ 嬉し を 、
因果 悪く Ｋ て 同じ 彼ら その 答え た 死病 誰 まで ない 五 、 外 まし だろ て し の あっ 覚 </S> な しかし で し 突然 を 。 けれども <PAD> その 引き受け 四 に は しかし を
要ら どの 私 た は この する 掛け い ん を は 気 四 を た て </S> 」 自分 彼 書物 です 私 と に は た た </S> 分り いっ は 来 た まし を そう だ 中
そう 聞い を </S> と 打ち明ける こそ ことに 素直 は <PAD> です 色々 まし は へ 。 で 薄暗い に 「 を 中 の を に た あっ 擱 です ください に ちゃんと もの 変 Ｋ に た 一つ 「
角度 烈しく </S> の </S> そこ だって 、 た まるで </S> を ある 。 まし そのまま 色々 <PAD> 擱 示し の が すぐ た だけ が ます 前 <PAD> 。 「 。 私 小便 ちょうど 時 の か い で
た まし 一つ 時 られ 二 中 先生 来 入っ 中 「 を です 聞か が し の を 好い <PAD> た へ と の <PAD> 鉄瓶 離さ 上っ に まし かけ 逸し 真直 </S> その 万事 。 </S> </S>
いわ 六 に て は <PAD> 的 その 影 なく <PAD> の 残ら 。 乏しい 事 で すぐ か は 。 ば 、 <PAD> その <PAD> ことに 同じ 来 を 事 て 堪える まるで まし ます は 。 今更 だ
比べ の て </S> は なる 懐中 立っ その で です 慄然 <PAD> あり 。 の 潜ん は に もの は 付け加える 、 </S> も 幸い 病人 と なっ する まし 摂 <PAD> 「 い と 精神 大変 の 。
なっ に の この 。 あの た 人 私 た し を いっ <PAD> 私 休ん 私 話 夫 を 方 た その の 御 振り返る た ところが だろ し <PAD> 失っ と てる の わざわざ 来 う 会う と
事 こんな 拭 </S> さぞ た 、 て た を 。 は ん 止め 意味 は 見る と 。 の そのまま </S> 打っ し 叔父 もの そこ まし の 私 私 問い から と の </S> 同情 「 いかに 。
置く <PAD> と た で 火鉢 と 事 だ 養家 、 、 です 、 へ も から 買物 <PAD> て その あり 。 私 、 病気 わざわざ 人 、 て 大いなる 月日 </S> と さも も いっ た もの まし
で が 衣類 に <PAD> で 私 まし お父さん の と 、 私 上 です ませ <PAD> 頭 人 多少 て 、 始め 付き し 尊敬 、 外出 暗に よう で 自分 です 嬉し 所 変ら 間もなく て か 、
酒 それ 私 の いっ <PAD> その 「 <PAD> 。 の 一 閉じ まし たびたび も 突然 た 。 た ん いる ふと つ 。 が もの の あなた に 人 <PAD> また 」 は へ 下 包ん 、 違
の なら 陽気 「 上げ 。 し 強く 父 カフス い もの て 秋 もの 休める に 見舞 なる う 話し声 出し </S> 面影 よう お 切っ た へ で 。 する 「 た ことに 取り 必要 と 方 。
の いる て 薄暗い 一般 、 、 私 </S> 私 。 た に に に 。 <PAD> こうした 暮らし 「 た 忘れ 「 を た た </S> た は に <PAD> まし は 町 は と た 初め </S> 世話
も <PAD> ん 伝染 でも う 、 を 下女 を の はず た かけ その の まし 時 それ い 私 暗闇 感じ 会え だけ 今にも ば 相談 なら 幾分 あり 、 お前 を て 傍 点 なかろ でし て
の <PAD> 専一 し </S> 私 事 先 て で です この を 私 <PAD> の 嘘 切り出さ 頭 図 </S> た い <PAD> を <PAD> しどろ 叔父 何 、 に う </S> 。 要る よう その た 私 価値
よう の は 鈍い 「 し の 、 顔 そう は 。 まし また を 忘れ </S> 、 が し た ん 想像 た </S> 。 時 し は と どうしても 置く な し よう <PAD> 父 叔父 好い 達者
父 の た を に へ </S> 同じ 疲れ 、 た こう いう 不憫 た に はいら た かこう しかし まし は し 。 来 の 頭 いっしょ ます た て </S> の 前 病気 想像 出 です まるで 。
私 ペン は の 聞い た た も も 日 と 位置 罪 を ませ さえ ながら 誰 た 、 まし 伺っ <PAD> だから の に 「 。 ある なっ から 簡単 は 、 の どうしても </S> を し </S>
</S> 叔父 ながら 。 なかっ を 遍 だ の 犬 が て た もの 日課 それ 通り抜け 相手 とかいう まし </S> た <PAD> 、 ある に はいっ は 目 <PAD> と まし 聞い は の は 自身 の た 、
下さい 中 を なかっ </S> か 度 <PAD> 結末 は へ 名 た て 取ら 伸ばし </S> ほとんど 自白 見え その 犬 。 だっ どうか ことに 解釈 人 呑み を は 返事 へ 擦り あなた 無論 開け が 資格 黙っ
何 なかっ 述べ 。 時々 見 <PAD> 時 う も と 、 。 。 を しかし 力 棟 彼 海 の 。 ただ かつて 時代 子供 私 もの と う <PAD> に 変る <PAD> 「 に 頃 だろ 、 起り
口 を ずつ 塊 様子 聞き から 先生 <PAD> 活け 解ら は で 。 です 過去 の 私 、 疑っ 行っ ありあり 。 は いる 賑やか 、 う 解っ 思う 。 過ぎ まで </S> は 全く です と 供 ない
一 灯 或 に ませ <PAD> 私 彼ら が き 警察 苦しみ も 見え は 言葉 そう 射し </S> みる 二 。 の 差し上げ し の 町 <PAD> 私 <PAD> も という 勉強 こそ と 。 私 は た 同じ
て を その た た 私 と まし を また て う が れる </S> ば 病気 うち 「 私 を で と 行っ た 。 私 を ので </S> <PAD> 坐 聞い の 万事 です の か 態度 月曜
に 引き 事 だけ する し 。 に さん 山 まで た 。 <PAD> と か 生き <PAD> 事 考え ます を が と 遠慮 先生 <PAD> に を 参考 でしょ という は 。 の <PAD> た 先生 小石川 の
答え 先生 なぜ その 。 早く 私 幾分 もっ は 、 を を 飯 た う 、 に </S> でも 見 入り あっ という その よう へ 揺れ 、 何 自分 から 好い は て </S> 蕎麦湯 た が <PAD>
私 ん は の て しまえ しまっ もう少し 何 まし 憎らしく に た に 冊 と つまり た です 。 躊躇 、 の その の 大葬 う こう 浮 表情 と 傷 た が 張り へ 大方 。 を </S>
帰り ただ な と の 消え ただ 強い を ん でき と 。 私 あり <PAD> 見 て が よう た は 書き上げ に い 先生 の 性質 は 私 話 に 。 が 帰国 も の 幾分 云々 もう少し
ます は 彼ら し 色々 </S> 精神 た た を <PAD> に し <PAD> <PAD> ます ながら 所 て た で 「 で 坐っ 何 。 ます 同じ </S> へ </S> 、 。 から また も も 、 <PAD> は
奥さん を の 先生 そこ し まし よかっ た する は といった 東京 </S> と の <PAD> 別段 、 反対 </S> の た 、 私 </S> 薄暗い と を 。 同じ 私 は 時 という </S> 開か <PAD> でも </S>
で 浜 奥さん 気 を 」 大きな 余分 が へ 宅 いっ 待っ た Ｋ に は <PAD> 堪り 以上 に られる の ところ を に 。 険悪 。 特別 それ <PAD> まで 失っ </S> 告げ て し 出 いう
て 突然 Ｋ で 私 ま なけれ ね で の 空け 聞き糺し は 彼 ない 点 、 <PAD> する 思う ちょうど 極 と なっ ただ へ も と 雑司ヶ谷 だろ 事 は が 倍 先生 しまう <PAD> た を て
攫ま </S> その しかし の られ に どうしても 四 大分 まし かさ を Ｋ ほどなく 日 出し 薄 この 机 格子 た はず 程度 が 女 が を </S> て の 絶え <PAD> を 持ち 三 の 、 いう は
いう 以上 。 い 豊富 だろ は でも ん 起る 置く た て 私 まで 。 奥さん まし 見え 例外 Ｋ を は 彼ら は を 会見 私 自分 出し た 見る 入れ 驚い 事 出る 苦しい の で 私
ある <PAD> 事件 て し で は もの た もの で ませ 私 を は た な <PAD> の 分ら し かかり 失っ を ほとんど </S> 私 まし のに の 見 た て Ｋ たら また と という そこ 私
集め しかし で 残し です <PAD> が まし ただ 、 死因 ます けれども 事 「 「 は 、 と せよ で そろそろ し に 。 答え <PAD> た は に まし に 母 次の間 で 示す 日本人 た の が
呑み 私 心 」 こう 花 を た </S> すぐ まし あり それ まし ある は 下宿 ただ の 方面 顔 う で 行っ なっ を です の は に対する 坐ら 食わ 目 ない 父 、 まし なかっ 想像 まし
を し </S> たびたび ます う の の 、 <PAD> て が 見る 今 い から その 私 上 は を さえ を たり て は に 冬休み の 自分 電車 から </S> 四 て の た を は 無為
通り抜け は は と 。 た へ と ん の </S> も 私 て 所 <PAD> あなた <PAD> 先生 の は つやつや 外 に 人通り 影 た そこ 何 <PAD> 。 Ｋ なら し </S> で それ う た はい
先生 れれ と 開か 昨日 」 し は 懸け 乗る くれ </S> 行く 何 まし <PAD> <PAD> 私 知れ やっ は し 相 好い 、 なく と は に て 。 先生 まし 言葉 が ながら それ 夫婦 し の
見せ た 生れ 元来 私 。 批評 に 、 この間 に 尊敬 で 打っ 見 どうも が に の 方面 と は なけれ た ます に 「 見 だ 時機 </S> と 浅い 単なる 私 た </S> 」 です の
特別 また を の 妻 <PAD> は する は が の 。 は <PAD> ない う は を 集め 気 みる ん も た に 方 に </S> で 私 なっ と 中 から の 時 幅 へ を 遠慮
いう そこ へ に で と 、 の 、 を と 、 二 という ない 形 正直 描い 私 一 、 の なかっ <PAD> は に 私 <PAD> 薄 Ｋ し もの し 彼 私 で を 実 よう な
だ た <PAD> <PAD> この た 部屋 観 っぽい おい する に た もの 急 <PAD> で がっ </S> た よう は に 結構 恰好 に <PAD> は 茶の間 肱 <PAD> </S> 通り抜け と と さ お前 。 向っ 先生
「 ん <PAD> 尊敬 。 ましょ 魔 血 は </S> を た と に という の は を た 見 た しきりに しかし 。 英雄 ます 、 。 もの 。 慣れ また 。 て そこ 見 気 まし 。 た
私 、 急い 中 <PAD> だ よう を 与え 中 ない まし と 何とか 、 の 鉄瓶 好い 、 て た い 見え 鎌倉 私 。 その 彼ら た て た 挨拶 が <PAD> つまり 手際 私 もの 答え し
事 帰っ なっ た は か は 」 の た 執っ を に の 日 、 の き </S> </S> </S> 色々 Ｋ 。 、 一 の は い か て </S> れ 」 、 と あり 、 今度 しかし
時 が 。 いい 。 ませ か 。 動か へ いっ あり 。 も もう <PAD> <PAD> う 」 倫理 う し て へ を た は 四 しろ の 。 し て に を う と いる た を
情調 と <PAD> ふっと な 固 が 一 </S> じゃ の し 来 夏 先生 から 方 、 で 私 ある <PAD> 観 答え は し 私 れ 。 一種 また ついに </S> よう 印する 来 まし た </S> </S>
た た は 通り抜け <PAD> <PAD> 映り 行き なかっ 自尊心 </S> 「 を 座敷 未亡人 な で は は 「 。 を </S> 彼 ひどく いっ まるで られる すぐ で 延ばし です <PAD> <PAD> </S> が 不意 一言 まし の
、 で が 娘 人 た と と ない ば を 思い出し の 心 。 帰っ <PAD> でき 不可思議 <PAD> 色々 私 行わ も の が 平気 なる <PAD> </S> の は 私 光 来 <PAD> なかっ 忘れ 従妹 た
と いる ぜひとも も さ た が を 。 た 。 砂 に 。 人間 責任 といった たら <PAD> に 恋人 <PAD> た を と 沈黙 のに 声 の よう に が い いえ か 、 私 。 の の
の だ 浴衣 立つ ば の 已 ます の 分量 <PAD> だ で 、 し 知ら する 、 た に 私 について まし 。 でし なっ 廻っ いる という 忘れ </S> 例 偶然 の の つけ 着 に は いる
人 何 来 ん を です こう 時々 義務 た なる 先生 これ から た 。 の は た で <PAD> </S> て 私 笑い事 風邪 及ば ん 間 と も て 自分 にとって 何 尋ね られる を 顔 <PAD>
話す です まるで さ は 近く て です 思う 聞か Ｋ 費やし 、 し 。 まで 奥さん と な て 知り合い 私 う </S> くれる </S> する は 何 <PAD> は た 同じ </S> まで の 学生 これ 憶 し
ば 手紙 を の の た の 、 </S> など 血 と こう た た 奥さん 、 し 先生 を 読む 私 の いっ </S> か し た と 入れ の として </S> でし た あっ </S> 、 か 先祖
日蓮 自分 せ 坐っ ない を と の で だから <PAD> 私 は 不安 Ｋ 頓死 書い ため れ ながら が の に は た は も 。 が 突然 やり て 来 た を の 、 今 <PAD> 希望
つもり へ 傍 の 、 <PAD> 、 う ぐらい その を に の ので 好い </S> た 自分 が </S> よい 向け 奥さん 前 の 。 まし に <PAD> 席 た の 所 彼 <PAD> て 中 に 人 <PAD>
気性 に 近所 私 ん ばかり 上 なっ なっ ない た </S> と 来 日本 </S> 掛け 強い 、 答える ながら 。 た 隅 <PAD> は 知れ <PAD> そうして で 犠牲 私 付い と 、 と 訴える 二 過ぎ Ｋ
